image_id,tag_id,tag_name,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10
514175,18,Still Life,0,2,5,24,54,65,24,11,1,1
518409,20,Architecture,0,1,4,22,60,67,24,8,0,0
517274,15,Nature,0,0,9,34,69,56,13,9,0,3
516396,18,Still Life,0,1,1,25,74,62,23,8,1,1
516398,15,Nature,1,0,9,48,77,39,10,2,1,0
518916,20,Architecture,2,5,21,62,68,24,10,0,1,0
517766,28,Water,2,3,24,63,60,25,10,2,0,1
515651,18,Still Life,0,2,9,33,78,42,17,6,1,0
517667,28,Water,0,0,4,7,58,66,38,17,5,4
518527,15,Nature,0,2,4,26,70,58,27,4,3,1
517921,14,Landscape,1,3,9,41,64,42,12,5,2,1
516254,20,Architecture,0,0,7,32,75,53,18,5,2,1
518089,2,Cityscape,0,6,18,76,64,19,7,0,1,0
516659,20,Architecture,0,5,12,39,79,37,15,3,0,0
517500,20,Architecture,0,1,3,13,47,65,34,18,6,5
518817,20,Architecture,0,1,1,16,61,77,25,12,0,1
517222,18,Still Life,0,3,13,46,80,33,6,4,0,2
517499,15,Nature,0,1,1,9,18,38,48,42,35,16
514349,18,Still Life,0,0,3,16,42,65,35,19,8,8
515908,20,Architecture,1,13,33,73,58,10,4,0,0,1
518698,28,Water,0,1,4,33,67,54,17,12,4,0
518583,27,Rural,0,0,1,18,69,52,27,18,5,1
518754,18,Still Life,1,2,8,41,77,41,15,7,2,1
517789,18,Still Life,0,0,3,15,55,60,38,22,10,0
518408,15,Nature,1,3,8,40,67,44,20,8,3,1
518144,15,Nature,2,1,11,41,77,40,11,6,1,0
513377,18,Still Life,1,4,16,64,76,17,11,4,0,0
517130,28,Water,1,0,8,27,65,52,22,14,1,1
518291,7,Sky,0,3,1,6,36,60,53,20,12,12
514933,2,Cityscape,0,0,16,57,67,40,12,5,0,0
515856,14,Landscape,0,1,2,12,34,58,52,24,9,7
516763,18,Still Life,1,1,7,25,57,61,31,12,2,4
518454,20,Architecture,0,1,5,25,54,55,30,20,7,5
517796,20,Architecture,0,0,9,24,68,49,24,12,3,2
518054,20,Architecture,0,0,0,7,30,68,58,29,7,4
518993,20,Architecture,0,0,5,6,41,70,52,20,5,1
519006,18,Still Life,0,1,8,26,58,62,27,10,1,0
518247,20,Architecture,0,1,1,11,21,47,70,38,13,5
515184,20,Architecture,0,0,6,16,54,56,45,16,5,2
517598,20,Architecture,0,0,0,24,56,67,24,13,3,1
517273,15,Nature,0,0,10,38,81,43,18,4,0,0
518597,14,Landscape,2,10,28,67,57,15,5,0,1,0
518799,20,Architecture,0,2,1,10,49,62,41,18,7,4
517348,14,Landscape,0,1,6,50,91,29,8,3,1,0
518175,15,Nature,0,1,2,12,33,68,40,22,7,6
517544,15,Nature,0,3,6,55,73,40,15,3,1,2
513688,27,Rural,0,4,9,41,58,55,22,7,0,1
518577,20,Architecture,0,1,6,23,68,61,31,4,1,0
517782,18,Still Life,0,0,7,49,82,34,8,3,0,0
517888,18,Still Life,0,2,13,44,83,33,13,4,0,0
515592,20,Architecture,0,1,6,23,73,55,19,7,1,0
516199,18,Still Life,0,1,2,22,58,68,24,8,4,2
518111,18,Still Life,0,1,6,10,36,73,48,22,9,3
518923,7,Sky,0,2,9,32,61,58,20,12,6,2
515778,20,Architecture,1,1,13,46,91,33,12,0,2,0
517823,14,Landscape,0,1,4,26,68,61,22,8,9,2
514725,15,Nature,0,0,1,9,50,67,34,19,4,1
518376,20,Architecture,0,0,8,28,66,54,30,12,2,1
518791,15,Nature,0,0,4,19,54,59,28,19,8,4
514938,20,Architecture,0,1,4,18,49,74,40,12,2,0
518462,7,Sky,0,0,9,40,74,35,20,7,3,1
518616,18,Still Life,0,5,1,24,82,61,22,13,4,0
518734,14,Landscape,0,1,14,42,78,39,10,6,2,2
518210,14,Landscape,1,0,4,15,62,58,30,17,4,2
514665,14,Landscape,1,0,9,36,89,44,11,2,0,1
518289,20,Architecture,1,2,0,5,33,58,44,29,15,8
516848,2,Cityscape,0,1,4,28,81,49,15,7,0,1
518536,2,Cityscape,1,1,3,47,78,42,14,9,1,2
517878,28,Water,0,0,4,12,29,48,46,33,14,13
518856,18,Still Life,1,2,4,34,57,42,40,15,5,2
517411,20,Architecture,0,0,5,14,42,52,44,21,10,4
515417,18,Still Life,0,1,11,33,67,58,16,4,1,0
518326,20,Architecture,1,1,9,39,66,48,12,6,1,0
518255,20,Architecture,0,1,1,10,42,70,44,25,6,3
513634,20,Architecture,0,1,6,42,84,44,13,3,3,0
518641,20,Architecture,0,0,7,32,75,47,9,3,2,1
514188,20,Architecture,0,0,3,5,29,42,50,36,19,17
516542,18,Still Life,4,6,26,82,50,23,3,2,0,0
517368,14,Landscape,0,0,14,42,76,34,8,7,0,1
518346,20,Architecture,0,0,1,11,67,55,45,13,4,2
515853,20,Architecture,0,2,12,51,85,27,9,4,0,1
918338,14,Landscape,11,11,20,40,53,21,3,1,0,0
917950,28,Water,7,4,14,33,55,31,10,5,2,1
917967,15,Nature,1,4,5,13,42,39,29,12,6,6
918059,2,Cityscape,4,2,9,25,44,51,21,4,2,2
918998,18,Still Life,0,1,5,12,36,42,37,15,10,5
919186,20,Architecture,5,5,19,46,60,17,4,2,0,1
917989,15,Nature,0,2,3,13,32,49,38,18,9,4
919078,18,Still Life,5,5,14,31,51,34,11,9,2,4
918165,20,Architecture,2,4,7,40,64,30,7,0,3,1
918887,14,Landscape,3,3,14,25,58,34,14,5,1,4
918254,18,Still Life,3,0,9,18,36,62,16,9,5,3
918850,2,Cityscape,0,1,4,16,39,47,30,10,3,6
919148,15,Nature,3,6,10,28,64,37,12,1,2,1
918505,14,Landscape,2,3,2,12,64,41,20,12,5,0
918277,20,Architecture,1,2,5,12,31,55,29,21,6,4
919098,20,Architecture,1,3,3,13,40,58,24,7,8,8
919083,14,Landscape,2,2,12,25,42,53,19,3,3,2
918997,14,Landscape,5,6,20,23,62,27,10,8,1,1
918903,15,Nature,6,2,11,33,62,38,5,2,1,1
918986,15,Nature,1,2,8,8,39,50,30,19,6,3
919176,14,Landscape,2,1,8,26,38,46,21,13,6,5
918768,20,Architecture,1,5,12,31,39,47,14,4,9,1
918847,20,Architecture,7,2,8,24,50,49,14,6,0,0
223999,18,Still Life,5,21,43,89,84,26,15,3,2,2
224254,18,Still Life,3,9,38,68,99,50,22,4,0,2
222748,18,Still Life,48,62,62,72,29,4,2,0,0,1
224185,18,Still Life,2,11,21,55,89,63,23,16,3,3
223043,18,Still Life,3,16,35,88,97,42,9,2,1,2
225040,18,Still Life,5,10,24,37,68,79,45,18,5,4
224411,18,Still Life,1,8,30,51,82,73,26,10,5,6
224920,18,Still Life,1,11,39,68,102,40,12,5,2,1
223406,18,Still Life,2,5,18,46,105,76,27,10,2,3
224779,18,Still Life,1,11,31,76,103,35,14,3,1,1
224498,18,Still Life,0,8,21,55,99,67,22,10,4,2
225012,18,Still Life,2,9,25,57,80,88,28,5,2,1
224841,18,Still Life,4,11,30,45,100,56,24,14,6,2
223801,18,Still Life,1,3,14,35,83,64,47,32,10,8
225045,18,Still Life,1,7,23,51,89,68,30,8,5,3
224350,18,Still Life,0,6,24,37,98,62,31,10,4,4
224725,18,Still Life,6,26,50,94,89,22,6,1,0,2
224217,18,Still Life,1,8,18,38,85,71,38,31,6,3
224950,18,Still Life,6,14,42,79,95,35,6,5,2,1
225019,27,Rural,1,2,11,29,53,74,64,35,15,14
225053,18,Still Life,2,10,26,44,78,73,38,9,8,3
222725,18,Still Life,1,7,21,37,88,85,28,16,4,2
223468,18,Still Life,9,13,47,72,75,45,16,6,1,1
222451,18,Still Life,3,17,43,65,90,47,10,3,0,2
224447,27,Rural,11,14,38,56,92,42,14,7,1,1
224668,18,Still Life,4,23,43,82,89,16,3,4,0,1
224975,18,Still Life,8,29,53,69,65,45,16,9,5,5
224955,14,Landscape,18,27,37,72,77,26,17,7,2,2
224760,7,Sky,24,42,77,74,25,20,6,2,1,1
224944,20,Architecture,5,19,36,93,83,45,10,3,1,2
224751,18,Still Life,4,18,54,91,77,22,10,2,0,1
223969,18,Still Life,3,10,19,67,108,60,13,4,3,5
223380,27,Rural,1,1,21,40,67,73,52,22,7,8
224691,18,Still Life,2,9,28,79,94,46,18,11,3,3
223266,18,Still Life,1,10,27,48,81,61,30,12,6,6
224780,18,Still Life,1,4,15,45,94,67,29,12,3,2
224694,18,Still Life,1,4,19,24,63,66,57,28,7,13
224724,18,Still Life,0,11,22,47,103,62,30,12,2,1
224398,18,Still Life,0,6,23,39,86,71,41,14,5,2
223834,2,Cityscape,1,3,6,32,65,69,58,31,23,14
224888,14,Landscape,1,7,27,61,84,64,22,9,7,4
225011,14,Landscape,0,3,18,41,78,85,44,17,7,10
224953,18,Still Life,1,11,21,53,93,71,29,6,1,1
222418,18,Still Life,6,22,44,93,77,25,3,2,0,2
224869,15,Nature,2,4,18,43,108,70,29,12,3,1
222596,18,Still Life,21,24,51,76,69,33,7,5,2,2
224678,18,Still Life,5,20,42,80,90,33,4,4,1,1
222265,18,Still Life,0,10,28,50,73,69,35,10,5,3
224471,15,Nature,0,4,23,50,91,60,38,14,6,2
224339,18,Still Life,14,24,70,77,68,20,6,3,0,1
225046,18,Still Life,2,20,23,52,105,61,15,10,1,3
222966,18,Still Life,0,7,11,36,68,78,46,20,9,8
224914,18,Still Life,1,14,34,68,104,38,11,6,2,1
223323,28,Water,1,4,13,24,53,71,52,50,25,18
224737,18,Still Life,3,15,24,55,101,50,17,8,4,4
223820,18,Still Life,4,7,16,58,88,66,34,9,2,1
223382,18,Still Life,2,6,23,42,89,61,31,15,4,3
222675,18,Still Life,1,5,4,31,56,97,47,41,16,12
224240,14,Landscape,1,2,11,41,81,70,53,32,6,3
225001,18,Still Life,5,9,45,79,98,36,11,1,2,1
224879,18,Still Life,1,3,12,41,73,65,49,32,11,3
224458,7,Sky,0,4,13,40,64,65,61,32,19,11
223790,18,Still Life,0,2,18,23,70,82,57,21,9,5
222557,27,Rural,0,7,29,67,98,54,12,3,3,3
224613,18,Still Life,3,18,28,59,72,57,32,10,7,3
224175,18,Still Life,1,4,34,64,65,83,32,11,7,2
224885,18,Still Life,2,2,21,38,88,74,40,15,6,6
223783,18,Still Life,3,23,43,79,86,30,18,6,0,1
223673,18,Still Life,0,9,31,50,89,59,25,9,2,1
225058,18,Still Life,5,11,32,81,85,51,20,11,1,2
224293,18,Still Life,0,12,34,50,110,61,21,7,0,1
223261,27,Rural,7,29,74,85,63,12,6,2,0,2
224943,18,Still Life,2,9,25,58,102,55,27,5,3,2
224740,15,Nature,2,7,18,46,91,72,26,10,6,5
224773,15,Nature,1,11,25,55,105,46,18,8,1,4
222905,18,Still Life,0,8,21,47,93,74,32,13,3,4
225041,18,Still Life,0,3,16,30,93,74,45,16,9,10
224079,18,Still Life,6,25,64,90,75,24,8,1,0,1
223240,18,Still Life,0,3,17,30,91,79,39,12,6,4
224700,18,Still Life,1,5,17,34,65,73,40,37,16,14
224067,18,Still Life,3,18,36,88,110,34,6,1,0,1
223990,18,Still Life,0,12,30,60,98,63,17,6,1,2
225070,15,Nature,2,13,43,74,102,47,12,4,0,3
224578,18,Still Life,9,16,43,84,83,30,17,5,3,2
223637,18,Still Life,18,12,45,73,73,32,20,6,2,1
223173,18,Still Life,1,13,31,58,89,62,13,8,1,2
223378,18,Still Life,0,9,34,61,98,62,16,3,1,2
223655,18,Still Life,12,31,57,89,77,19,2,2,0,1
224459,14,Landscape,0,11,24,39,96,73,30,11,6,1
224322,27,Rural,1,6,33,61,122,45,16,3,1,1
224657,27,Rural,2,7,32,84,81,47,14,4,2,4
225066,18,Still Life,3,10,24,50,66,65,46,17,8,5
223724,18,Still Life,3,28,47,87,85,20,10,5,1,1
224518,7,Sky,3,7,35,69,92,46,16,5,1,2
224474,18,Still Life,0,4,23,44,102,81,26,8,3,2
224757,2,Cityscape,3,19,46,79,86,30,13,5,0,2
223994,18,Still Life,9,30,49,80,73,20,12,3,1,2
224445,18,Still Life,1,11,33,67,94,47,17,8,0,1
224342,18,Still Life,3,14,39,93,85,30,8,1,0,2
224638,18,Still Life,5,11,39,64,94,39,11,2,1,1
224583,18,Still Life,0,3,18,33,82,69,52,19,12,4
224647,2,Cityscape,3,9,21,47,94,60,38,10,2,3
224730,18,Still Life,2,18,29,68,95,45,14,8,0,2
223121,7,Sky,1,6,14,41,93,78,38,13,3,3
224907,18,Still Life,3,18,21,74,72,49,26,12,2,3
224448,18,Still Life,1,15,25,57,104,51,13,4,1,2
224650,18,Still Life,3,12,34,49,99,54,22,2,1,1
224391,18,Still Life,5,37,58,100,69,17,5,3,0,1
223328,18,Still Life,2,26,45,80,75,43,16,6,1,2
223643,20,Architecture,6,10,31,56,89,48,17,4,4,2
223976,14,Landscape,0,3,16,62,84,60,32,18,8,2
223815,18,Still Life,1,6,12,36,89,74,52,18,12,8
225050,18,Still Life,1,5,12,32,61,70,62,35,21,13
224870,18,Still Life,1,9,35,78,99,48,11,5,1,1
224681,18,Still Life,1,8,18,36,72,77,34,17,8,5
224968,18,Still Life,3,23,42,81,86,42,18,6,1,3
225015,18,Still Life,1,7,28,73,80,50,22,7,2,4
224473,18,Still Life,1,8,33,85,86,42,11,4,2,2
225042,18,Still Life,1,4,16,43,92,70,38,14,7,5
223709,2,Cityscape,1,17,37,68,85,51,17,10,1,3
224629,28,Water,1,4,18,51,79,69,43,18,3,2
224840,18,Still Life,7,29,46,83,82,29,4,2,0,3
224227,18,Still Life,1,4,26,30,88,80,40,13,4,6
224390,27,Rural,3,10,22,62,96,64,14,11,2,2
224301,18,Still Life,3,8,34,40,109,45,22,4,4,1
222814,14,Landscape,1,3,12,21,59,75,59,40,17,9
224622,18,Still Life,4,18,23,58,77,58,27,14,4,4
224816,18,Still Life,1,8,22,50,97,74,31,12,1,2
224219,27,Rural,2,2,14,40,64,86,48,21,7,8
224402,18,Still Life,3,10,24,95,95,40,14,0,0,2
224412,18,Still Life,1,2,23,46,82,80,31,13,4,2
224585,18,Still Life,2,7,28,62,101,57,19,7,5,2
225039,15,Nature,3,18,35,75,90,42,17,6,4,2
225067,18,Still Life,1,6,19,45,75,85,39,17,10,2
223137,18,Still Life,1,4,13,50,89,66,30,22,3,4
855371,18,Still Life,0,0,4,11,41,61,25,17,6,2
855398,18,Still Life,0,4,6,31,65,46,9,7,0,0
854955,18,Still Life,1,2,15,44,67,23,10,5,0,0
855724,18,Still Life,0,0,1,11,41,63,37,12,2,1
855370,18,Still Life,0,2,6,34,80,40,6,2,0,0
855550,18,Still Life,0,1,2,11,57,60,25,9,2,1
855760,18,Still Life,2,1,14,33,88,24,8,1,0,0
855661,18,Still Life,0,0,3,12,40,69,31,12,3,0
855474,18,Still Life,0,2,6,30,74,38,8,2,2,0
855672,18,Still Life,1,2,17,56,68,16,5,0,0,0
855193,27,Rural,0,1,4,11,41,49,37,16,7,4
855460,27,Rural,0,4,16,57,61,28,4,0,0,0
855737,18,Still Life,0,1,5,18,48,53,24,9,6,1
855457,18,Still Life,19,12,23,32,28,27,14,5,3,1
855605,18,Still Life,0,2,6,23,79,46,13,1,1,0
855686,18,Still Life,0,8,17,54,66,15,3,1,0,1
855384,18,Still Life,0,0,6,32,63,45,13,4,1,0
855853,18,Still Life,0,0,3,15,52,56,26,6,6,0
855551,18,Still Life,0,0,6,18,54,61,19,7,0,1
855780,28,Water,0,1,4,19,63,49,17,7,2,2
854809,18,Still Life,0,3,4,38,74,28,12,3,0,0
855845,18,Still Life,0,0,2,17,53,64,19,6,3,1
854885,15,Nature,0,3,16,40,59,35,6,4,0,0
855621,18,Still Life,1,1,6,27,60,50,12,5,2,2
855403,18,Still Life,0,2,5,23,70,52,14,3,2,0
855800,18,Still Life,1,1,3,21,76,49,10,1,2,1
855617,18,Still Life,0,4,6,35,70,38,10,1,1,1
855677,18,Still Life,0,3,1,8,32,51,33,27,7,5
855598,18,Still Life,0,1,0,13,52,58,37,8,4,0
948626,18,Still Life,2,1,5,16,66,64,27,14,9,1
949491,18,Still Life,4,5,12,37,82,46,12,1,0,3
949628,18,Still Life,0,1,1,3,14,32,55,55,26,29
949469,18,Still Life,0,0,2,13,49,57,43,24,11,7
949684,18,Still Life,1,2,13,33,81,47,16,6,3,3
949542,18,Still Life,0,2,0,8,25,60,52,33,20,13
949581,18,Still Life,2,5,3,32,81,42,24,12,3,1
949626,18,Still Life,1,1,4,9,59,69,43,14,4,3
949063,18,Still Life,0,2,12,28,57,54,26,16,5,3
949494,18,Still Life,1,1,12,33,95,40,13,7,1,2
949737,18,Still Life,1,4,8,26,68,52,29,8,5,1
252329,15,Nature,4,9,27,72,83,46,20,7,4,2
249934,15,Nature,1,5,8,29,58,76,52,32,11,4
252341,7,Sky,2,5,9,25,63,68,45,34,12,7
251416,15,Nature,2,8,22,59,96,43,9,10,4,1
251005,2,Cityscape,3,4,12,23,62,68,43,21,16,5
251913,2,Cityscape,2,4,16,41,82,70,23,12,2,2
251516,20,Architecture,2,7,26,48,79,54,24,13,3,2
250598,27,Rural,4,11,27,60,91,41,13,7,4,0
251856,15,Nature,16,19,48,77,51,33,14,4,0,2
251170,15,Nature,1,4,8,16,52,67,53,36,9,16
252402,15,Nature,1,4,9,29,55,75,49,25,8,5
252034,2,Cityscape,3,12,15,36,88,58,25,11,2,1
252016,14,Landscape,0,11,16,42,76,66,25,9,2,5
251860,14,Landscape,1,1,6,8,36,65,68,39,28,16
252462,18,Still Life,3,6,20,48,86,49,25,7,5,1
252149,7,Sky,2,4,8,32,78,60,49,16,9,4
250931,15,Nature,0,6,21,48,81,66,29,13,2,3
250788,15,Nature,0,9,6,20,52,76,48,25,17,8
250622,15,Nature,2,5,12,58,87,48,27,10,5,2
252488,14,Landscape,1,7,27,40,95,43,20,15,7,1
250880,14,Landscape,0,7,9,25,66,75,43,35,7,6
251989,28,Water,4,10,28,55,83,45,13,7,1,0
251627,15,Nature,2,4,7,15,48,72,47,41,18,14
252085,2,Cityscape,2,6,14,44,76,57,33,17,5,1
251933,18,Still Life,10,9,30,66,79,43,21,5,2,1
252111,7,Sky,2,3,7,11,66,69,54,34,20,9
250624,15,Nature,0,3,4,15,52,71,50,33,16,10
251673,15,Nature,2,7,20,63,86,48,20,10,4,1
252033,2,Cityscape,5,16,40,60,83,29,11,3,1,0
252340,15,Nature,1,2,5,21,67,75,48,21,15,5
250979,20,Architecture,4,3,9,16,42,63,57,41,26,12
252311,20,Architecture,54,63,50,61,28,9,1,2,0,0
250050,7,Sky,7,16,26,61,72,41,12,4,2,1
251473,15,Nature,1,6,7,11,60,63,55,31,14,8
251565,18,Still Life,5,28,40,82,78,22,3,1,0,0
251961,14,Landscape,1,1,11,25,54,60,49,31,16,14
251461,14,Landscape,0,4,4,14,65,87,43,32,13,7
251935,20,Architecture,4,9,30,71,85,37,14,7,1,0
251727,15,Nature,4,7,35,54,73,43,26,11,7,5
252328,15,Nature,6,11,19,59,96,51,16,6,3,0
252156,28,Water,4,4,26,44,82,46,27,7,3,1
251768,15,Nature,0,2,11,28,79,66,34,22,9,1
252173,18,Still Life,1,4,9,31,86,64,32,18,4,2
250043,15,Nature,20,21,56,66,65,20,9,2,2,0
252126,28,Water,2,5,15,48,91,55,27,9,5,2
252396,2,Cityscape,8,12,25,45,78,58,24,7,1,1
250771,28,Water,0,6,6,25,51,70,53,24,12,12
250699,18,Still Life,1,11,20,53,92,46,29,8,5,1
252135,18,Still Life,6,5,6,11,46,69,51,49,21,12
249828,14,Landscape,0,6,13,32,58,63,47,26,8,14
250108,18,Still Life,7,10,28,48,73,50,23,9,6,4
252144,15,Nature,4,9,8,51,79,64,29,8,5,2
250309,7,Sky,3,7,7,12,49,58,55,47,26,11
251451,18,Still Life,0,5,14,22,78,63,40,18,12,3
251224,2,Cityscape,8,10,53,84,76,20,4,4,1,0
250196,15,Nature,1,6,18,46,77,68,23,13,9,2
250234,15,Nature,0,5,13,36,89,61,25,18,6,4
251769,15,Nature,1,5,3,18,63,68,50,40,19,8
251690,15,Nature,9,17,32,63,86,30,13,6,2,0
251827,7,Sky,1,6,8,17,49,86,41,30,11,9
252470,7,Sky,3,6,12,16,48,64,49,34,17,10
251957,18,Still Life,17,13,33,64,80,34,9,8,4,1
250952,20,Architecture,1,3,8,38,79,48,43,24,5,5
252427,15,Nature,0,3,4,17,64,78,56,28,16,5
251990,15,Nature,5,16,33,72,73,36,8,4,3,0
250631,28,Water,16,22,57,76,59,18,2,1,0,0
251351,15,Nature,2,12,20,57,93,49,17,2,3,2
251689,2,Cityscape,0,7,10,45,58,77,35,10,16,3
252061,7,Sky,1,4,5,23,58,69,49,31,14,4
252148,15,Nature,17,32,51,68,56,13,5,4,1,1
252210,20,Architecture,5,19,29,62,96,37,6,1,0,0
251848,14,Landscape,1,3,10,25,72,72,40,20,12,7
250246,2,Cityscape,0,3,6,21,63,72,57,24,15,3
250993,15,Nature,1,7,9,13,46,73,56,45,16,10
251965,27,Rural,2,5,9,20,54,71,47,31,15,11
250238,15,Nature,2,2,25,52,91,49,21,12,6,1
250782,15,Nature,1,5,16,45,102,54,19,11,4,1
252400,15,Nature,2,7,12,36,75,76,32,24,11,1
252489,28,Water,0,6,10,33,81,55,40,13,12,5
252450,15,Nature,0,8,6,30,75,64,35,24,9,3
251838,14,Landscape,4,6,1,7,21,40,60,51,46,43
251600,2,Cityscape,2,1,7,37,75,75,37,14,7,3
252287,15,Nature,2,8,11,29,66,65,39,29,12,7
252486,14,Landscape,0,6,17,54,87,59,18,8,2,3
251842,15,Nature,0,8,10,35,86,65,30,14,4,3
251052,20,Architecture,1,8,17,68,75,53,20,14,5,2
252418,27,Rural,3,3,23,44,90,66,28,10,2,0
251447,15,Nature,1,12,22,53,89,56,22,11,4,0
251801,20,Architecture,6,21,22,62,85,38,14,7,2,0
251698,15,Nature,0,4,5,15,42,52,63,39,21,20
251389,14,Landscape,2,4,13,21,66,60,62,20,11,5
252337,18,Still Life,11,18,40,68,60,47,11,3,2,0
250659,2,Cityscape,7,14,26,60,93,47,17,7,0,0
249715,14,Landscape,8,28,56,81,56,31,3,5,0,1
250579,2,Cityscape,2,7,25,38,86,54,21,12,3,5
251686,15,Nature,0,4,2,14,38,74,59,37,25,14
252420,28,Water,1,4,13,30,95,53,42,12,8,1
250619,15,Nature,0,7,10,37,83,75,36,15,10,5
252167,28,Water,4,4,5,15,28,50,65,41,39,39
252343,15,Nature,0,2,7,7,39,66,58,28,20,12
251426,15,Nature,1,10,18,44,82,67,28,10,2,1
251796,28,Water,3,11,18,40,79,57,31,8,2,2
251661,15,Nature,0,3,8,22,78,88,40,22,14,3
252332,20,Architecture,3,4,13,27,71,61,37,14,8,10
845660,28,Water,0,1,3,2,32,53,45,43,27,16
845900,15,Nature,9,11,16,62,89,19,5,2,0,0
846756,18,Still Life,4,1,3,7,36,66,57,26,17,4
846661,14,Landscape,1,4,6,17,65,66,38,15,5,1
846649,18,Still Life,2,1,5,11,40,74,46,26,9,3
846618,28,Water,3,1,6,18,77,53,32,5,7,2
846134,14,Landscape,2,0,4,9,25,54,53,42,15,11
846487,15,Nature,2,6,5,38,99,45,10,9,0,0
846763,14,Landscape,1,3,2,14,45,86,41,15,5,5
846162,15,Nature,3,2,5,14,36,77,47,18,7,4
846758,18,Still Life,17,9,14,36,67,27,28,12,3,1
846048,14,Landscape,1,1,13,45,88,39,17,4,2,2
846176,18,Still Life,9,9,16,34,60,41,20,12,1,4
846608,20,Architecture,5,6,10,33,82,47,15,6,0,1
846348,28,Water,0,1,8,14,61,65,35,15,9,8
846633,28,Water,2,1,3,7,30,54,60,39,15,7
846255,18,Still Life,10,7,19,49,66,41,10,3,3,1
846685,15,Nature,2,2,5,9,48,70,51,20,6,8
846651,15,Nature,2,1,4,7,33,69,44,32,18,7
846624,15,Nature,20,26,33,74,33,14,3,3,1,0
846061,18,Still Life,1,4,9,39,64,54,22,7,5,2
846265,14,Landscape,2,4,11,42,90,30,14,8,0,0
846010,18,Still Life,3,1,8,18,43,64,41,23,3,6
846689,20,Architecture,16,19,40,49,47,23,7,0,0,0
846752,2,Cityscape,1,1,5,10,44,70,50,17,14,2
845893,15,Nature,0,3,7,14,74,55,30,24,6,1
845105,15,Nature,5,1,1,20,61,68,28,12,3,5
846771,14,Landscape,2,1,4,17,45,70,51,18,6,2
845232,18,Still Life,8,2,15,37,75,47,14,7,1,1
846066,20,Architecture,2,3,7,22,95,50,27,5,1,0
845876,20,Architecture,1,1,7,10,49,75,39,13,7,5
846440,15,Nature,0,2,7,18,75,67,28,11,6,1
846700,27,Rural,1,2,5,5,53,68,50,18,11,9
846767,7,Sky,0,2,2,6,46,60,54,28,14,8
846634,14,Landscape,2,1,3,3,15,54,48,54,23,12
845220,14,Landscape,1,3,3,19,77,68,25,5,3,3
845158,2,Cityscape,2,2,3,5,37,77,46,23,10,3
845728,14,Landscape,3,1,6,13,57,64,40,21,7,2
846530,15,Nature,0,0,2,15,76,64,36,18,6,5
846131,14,Landscape,2,2,8,18,69,66,31,11,6,1
846332,14,Landscape,0,2,2,10,37,72,55,26,9,4
845126,15,Nature,3,2,7,13,47,75,35,21,5,2
846709,14,Landscape,3,2,3,9,68,58,37,20,11,3
846247,2,Cityscape,2,1,3,11,35,87,40,18,15,3
846245,14,Landscape,4,6,11,31,50,48,31,16,8,5
846727,14,Landscape,3,2,2,15,86,57,32,9,2,2
846254,18,Still Life,3,2,4,10,30,85,49,21,13,7
845762,27,Rural,3,2,3,3,33,62,65,29,16,7
846471,15,Nature,0,2,8,21,67,59,37,14,8,3
846679,14,Landscape,3,1,1,10,24,58,61,40,16,8
846017,2,Cityscape,1,0,4,5,26,49,52,42,23,19
845288,2,Cityscape,1,1,4,8,39,75,51,23,9,4
846768,14,Landscape,0,0,7,9,34,75,57,24,9,4
846059,2,Cityscape,1,0,4,10,63,70,41,21,7,1
845349,14,Landscape,3,2,5,18,70,67,28,13,3,3
846018,7,Sky,0,0,2,11,46,66,43,24,10,9
845986,7,Sky,1,2,6,7,59,78,38,17,7,3
846628,14,Landscape,1,2,9,28,81,60,17,7,2,1
845681,14,Landscape,2,0,1,9,58,73,36,20,9,4
846666,14,Landscape,0,2,5,6,54,68,51,13,6,4
845978,14,Landscape,1,2,3,20,64,65,35,15,7,8
846402,14,Landscape,3,2,11,33,83,52,16,8,1,0
282051,14,Landscape,0,3,7,21,61,58,34,35,10,5
282238,2,Cityscape,0,7,17,37,57,63,33,10,3,4
282813,2,Cityscape,5,10,20,70,79,36,8,5,1,2
282682,14,Landscape,3,10,13,45,76,45,26,8,7,3
281185,18,Still Life,4,11,28,72,83,30,8,5,0,0
281771,2,Cityscape,3,7,19,59,92,38,15,2,2,0
281027,14,Landscape,0,1,10,23,58,83,34,15,7,1
282803,15,Nature,1,4,9,46,93,50,21,11,8,2
281490,14,Landscape,2,3,4,21,56,65,40,29,12,9
282770,14,Landscape,3,3,11,14,39,65,43,20,27,16
282952,2,Cityscape,3,5,22,45,75,47,20,12,4,0
282458,2,Cityscape,2,0,5,21,58,79,34,21,10,5
281018,28,Water,1,6,11,17,44,64,40,28,7,7
282584,7,Sky,2,1,9,18,30,69,44,39,19,22
283001,27,Rural,4,4,8,28,70,64,29,15,5,4
282258,7,Sky,2,2,14,50,71,51,26,10,4,1
282858,20,Architecture,1,4,11,40,83,44,30,13,4,2
280025,18,Still Life,1,4,11,40,78,53,33,11,6,2
282853,14,Landscape,0,5,12,19,65,76,42,16,3,5
280205,14,Landscape,3,8,24,52,97,43,19,3,3,2
282523,7,Sky,0,3,7,35,83,61,24,13,6,4
282752,2,Cityscape,2,9,14,54,75,52,17,8,2,1
281229,2,Cityscape,0,2,11,29,67,66,31,26,6,4
